"id","title","party","author","timestamp","term","count","comment"
"168","Enthüllungen um NSA-Spionage Der Bundesnachrichtendienst am Pranger","","https://quantinum.com/example.org/kb/Nzz","2015-04-24T00:00:00.000Z","KVG","1",""
"169","Pflege für Migranten Altern in der Fremde","","https://quantinum.com/example.org/kb/Nzz","2015-04-28T00:00:00.000Z","KVG","1",""
"170","Strasse von Hormuz Iran stoppt westlichen Frachter","","https://quantinum.com/example.org/kb/Nzz","2015-04-29T00:00:00.000Z","KVG","1",""
"171","Havarie im Golf von Mexiko Der zähe Ölfleck","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"172","Afghanistan-Gespräche in Katar Taliban forschen nach Frieden","","https://quantinum.com/example.org/kb/Nzz","2015-05-06T00:00:00.000Z","KVG","1",""
"173","Hilfe für Jemen Uno ruft zur Verlängerung der Waffenruhe auf","","https://quantinum.com/example.org/kb/Nzz","2015-05-17T00:00:00.000Z","KVG","1",""
"174","Der Kampf gegen den IS Washington stellt die Willensfrage","","https://quantinum.com/example.org/kb/Nzz","2015-05-26T00:00:00.000Z","KVG","1",""
"175","Nahostkonflikt Die wundersame Israel-Hamas-Connection","","https://quantinum.com/example.org/kb/Nzz","2015-05-15T00:00:00.000Z","KVG","1",""
"176","Krieg in Jemen Uno lädt zu Gesprächen nach Genf ein","","https://quantinum.com/example.org/kb/Nzz","2015-05-20T00:00:00.000Z","KVG","1",""
"177","Parkour in Gaza Dem Elend entfliegen","","https://quantinum.com/example.org/kb/Nzz","2015-04-25T00:00:00.000Z","KVG","1",""
"178","50 Jahre israelisch-deutsche Beziehungen Deutsche Korvetten für Israel","","https://quantinum.com/example.org/kb/Nzz","2015-05-12T00:00:00.000Z","KVG","1",""
"179","Reportage aus dem Westen Libyens Impressionen aus einem fragilen Rumpf-Staat","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"180","Krieg in Syrien Jihadisten wollen den Westen nicht angreifen","","https://quantinum.com/example.org/kb/Nzz","2015-05-29T00:00:00.000Z","KVG","1",""
"181","Katastrophale Versorgungslage Pausenlose Luftangriffe in Jemen","","https://quantinum.com/example.org/kb/Nzz","2015-05-02T00:00:00.000Z","KVG","1",""
"182","Neuer Report von «Breaking the Silence» Soldaten berichten vom Krieg in Gaza","","https://quantinum.com/example.org/kb/Nzz","2015-05-24T00:00:00.000Z","KVG","1",""
"183","Intensive Luftangriffe vor Waffenruhe Saudi bombardieren jemenitisches Grenzgebiet","","https://quantinum.com/example.org/kb/Nzz","2015-05-08T00:00:00.000Z","KVG","1",""
"184","Krieg im Irak Raketen für Ramadi","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"185","Panne mit tödlichen Bakterien US-Armee verschickt Anthrax-Erreger","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"186","Ohnmacht der Geheimdienste Vom Schwätzer zum Terroristen","","https://quantinum.com/example.org/kb/Nzz","2015-05-07T00:00:00.000Z","KVG","1",""
"187","Lob für den «Turnaround» in Camden Obama als Handelsreisender für Polizeireformen","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"188","Amerikanisch-Arabischer Gipfel Obama, die Scheichs und Iran","","https://quantinum.com/example.org/kb/Nzz","2015-05-14T00:00:00.000Z","KVG","1",""
"189","Iran-Vorlage verabschiedet Gesichtswahrung im US-Kongress","","https://quantinum.com/example.org/kb/Nzz","2015-05-15T00:00:00.000Z","KVG","1",""
"190","Unnötiger und unangemessener Gewalteinsatz Cleveland akzeptiert Reform der Polizei","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"191","Reform oder Ende der Telefonüberwachung? Die Spannung steigt in Washington","","https://quantinum.com/example.org/kb/Nzz","2015-05-30T00:00:00.000Z","KVG","1",""
"192","Mexiko Wenn Verbrechersyndikate Wahlkampf machen","","https://quantinum.com/example.org/kb/Nzz","2015-05-26T00:00:00.000Z","KVG","1",""
"193","Wahljahr in Argentinien Werbung um die Unzufriedenen","","https://quantinum.com/example.org/kb/Nzz","2015-05-06T00:00:00.000Z","KVG","1",""
"194","Eine jüdische Enklave in Brooklyn Williamsburg, Hochburg der Ultraorthodoxen","","https://quantinum.com/example.org/kb/Nzz","2015-05-08T00:00:00.000Z","KVG","1",""
"195","Gewalt und Korruption in Mexiko Trügerische Ruhe in der Tierra Caliente","","https://quantinum.com/example.org/kb/Nzz","2015-05-16T00:00:00.000Z","KVG","1",""
"196","Ringen im US-Senat Undurchsichtiges Manöver zur NSA-Reform","","https://quantinum.com/example.org/kb/Nzz","2015-05-20T00:00:00.000Z","KVG","1",""
"197","Todesurteil für Mursi Gewalt in Ägypten eskaliert","","https://quantinum.com/example.org/kb/Nzz","2015-05-17T00:00:00.000Z","KVG","1",""
"198","Vorwurf des zu grossen Einflusses Streit um die Rolle des Verfassungsgerichts","","https://quantinum.com/example.org/kb/Nzz","2015-04-20T00:00:00.000Z","KVG","1",""
"199","NSA-Enthüllungen Berlin empört sich","","https://quantinum.com/example.org/kb/Nzz","2015-04-28T00:00:00.000Z","KVG","1",""
"200","Debatte um Standardwaffe der Bundeswehr Gewehr auf der Abschussliste","","https://quantinum.com/example.org/kb/Nzz","2015-04-23T00:00:00.000Z","KVG","1",""
"201","Asylsuchende in Deutschland Ein Platz im Alltag","","https://quantinum.com/example.org/kb/Nzz","2015-04-14T00:00:00.000Z","KVG","1",""
"202","Gefahr im Nahen Osten Funkenflug am levantinischen Pulverfass","","https://quantinum.com/example.org/kb/Nzz","2015-04-27T00:00:00.000Z","KVG","1",""
"203","Krieg im Irak IS soll Hunderte von Jesiden ermordet haben","","https://quantinum.com/example.org/kb/Nzz","2015-05-03T00:00:00.000Z","KVG","1",""
"204","Auftritt des IS in Saudiarabien Anschlag auf Schiiten beim Freitagsgebet","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"205","Wiederaufbau in Gaza Behauptungswille in Trümmerlandschaft","","https://quantinum.com/example.org/kb/Nzz","2015-04-25T00:00:00.000Z","KVG","1",""
"206","Izzet Ibrahim Duri Der teuflische Pakt des Saddam-Vize","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"207","Nachhaltigkeit in Marokko Energiewende am Südrand des Mittelmeers","","https://quantinum.com/example.org/kb/Nzz","2015-05-05T00:00:00.000Z","KVG","1",""
"208","Saudische Intervention Feuerpause soll Hilfe in Jemen ermöglichen","","https://quantinum.com/example.org/kb/Nzz","2015-05-12T00:00:00.000Z","KVG","1",""
"209","Machtkampf in Gaza IS fordert die Hamas heraus","","https://quantinum.com/example.org/kb/Nzz","2015-05-12T00:00:00.000Z","KVG","1",""
"210","Krieg im Jemen Uno-Friedenskonferenz vertagt","","https://quantinum.com/example.org/kb/Nzz","2015-05-25T00:00:00.000Z","KVG","1",""
"211","Haftbedingungen in Syrien «Köpfen ist gnädiger»","","https://quantinum.com/example.org/kb/Nzz","2015-05-08T00:00:00.000Z","KVG","1",""
"212","Atomverhandlungen Kein Zugang zu Irans Militärbasen","","https://quantinum.com/example.org/kb/Nzz","2015-05-20T00:00:00.000Z","KVG","1",""
"213","Hamza bin Ladin Liebeserklärung an den Terror-Vater","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"214","Kampf um Anbar Schiitische Milizen sollen es richten","","https://quantinum.com/example.org/kb/Nzz","2015-05-18T00:00:00.000Z","KVG","1",""
"215","Unruhen in Baltimore Anklage erhoben gegen sechs Polizisten","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"216","Raketenangriff auf Israel Schlagabtausch im Gazastreifen","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"217","Afrikanische Bootsmigranten Senegalesisches Erfolgsmodell","","https://quantinum.com/example.org/kb/Nzz","2015-04-28T00:00:00.000Z","KVG","1",""
"218","Mers-Virus in Südkorea Unter Quarantäne","","https://quantinum.com/example.org/kb/Nzz","2015-06-02T00:00:00.000Z","KVG","1",""
"219","Polizeichef schliesst sich IS an Vom US-Camp in den Jihad","","https://quantinum.com/example.org/kb/Nzz","2015-05-29T00:00:00.000Z","KVG","1",""
"220","Gerichtsprozess um russische Propaganda Auch Internet-Trolle haben Rechte","","https://quantinum.com/example.org/kb/Nzz","2015-06-05T00:00:00.000Z","KVG","1",""
"221","Aufgefallen Rituale der Aneignung und der Empörung","","https://quantinum.com/example.org/kb/Nzz","2015-06-02T00:00:00.000Z","KVG","1",""
"222","Vor 50 Jahren Tod eines königlichen Lebemanns","","https://quantinum.com/example.org/kb/Nzz","2015-03-16T00:00:00.000Z","KVG","1",""
"223","Vor 20 Jahren Bombenattentat in Oklahoma","","https://quantinum.com/example.org/kb/Nzz","2015-04-17T00:00:00.000Z","KVG","1",""
"224","Spionageaffäre in Deutschland Nur Akten wissen die Wahrheit","","https://quantinum.com/example.org/kb/Nzz","2015-05-06T00:00:00.000Z","KVG","1",""
"225","Israel und Deutschland Mehr als eine Freundschaft aus Verpflichtung","","https://quantinum.com/example.org/kb/Nzz","2015-05-12T00:00:00.000Z","KVG","1",""
"226","«Homo-Ehe» in Deutschland Zaghafte Schritte zur Gleichstellung","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"227","Geplante Auto-Maut in Deutschland Die Angst vor einer neuen Grenze","","https://quantinum.com/example.org/kb/Nzz","2015-05-04T00:00:00.000Z","KVG","1",""
"228","Streik über Pfingsten geplant Deutsche Lokführer kennen kein Pardon","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"229","Erneuerung der deutschen FDP Ermutigung zum Aufbruch","","https://quantinum.com/example.org/kb/Nzz","2015-05-18T00:00:00.000Z","KVG","1",""
"230","Deutsch-Israelische Beziehungen Es ist kompliziert","","https://quantinum.com/example.org/kb/Nzz","2015-05-12T00:00:00.000Z","KVG","1",""
"231","Entlastung für Italien und Griechenland EU will 40'000 Flüchtlinge umsiedeln","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"232","EU-Gipfeltreffen in Riga Ostpartnerschaft mit unklarer Perspektive","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"233","EU läutet erste Phase von Militäreinsatz ein Mehrstufiger und umstrittener Kampf gegen Schlepper","","https://quantinum.com/example.org/kb/Nzz","2015-05-18T00:00:00.000Z","KVG","1",""
"234","Grösste Frontstadt der Ukraine Picknick im Krieg","","https://quantinum.com/example.org/kb/Nzz","2015-05-29T00:00:00.000Z","KVG","1",""
"235","Alltag an der syrisch-türkischen Grenze Rastende Jihadisten und ruchlose Dealer","","https://quantinum.com/example.org/kb/Nzz","2015-05-20T00:00:00.000Z","KVG","1",""
"236","Vorlage des Regierungsprogramms Weiter politischer Spagat der Regierung Cameron","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"237","Ungarischer Polterer Viktor Orban spielt seine Lieblingsrolle","","https://quantinum.com/example.org/kb/Nzz","2015-05-20T00:00:00.000Z","KVG","1",""
"238","Flüchtlingsnot in der Ukraine Vertrieben im eigenen Land","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"239","Russlands «schwarze Liste» Unmut über russische Einreisesperren","","https://quantinum.com/example.org/kb/Nzz","2015-05-31T00:00:00.000Z","KVG","1",""
"240","Charmeoffensive vor den EU-Verhandlungen Cameron umschmeichelt Europa","","https://quantinum.com/example.org/kb/Nzz","2015-05-26T00:00:00.000Z","KVG","1",""
"241","Europas Eisenbahnnetz Auf vielen Umwegen nach Rom","","https://quantinum.com/example.org/kb/Nzz","2015-06-01T00:00:00.000Z","KVG","1",""
"242","Die Rechtsnationalen ersmals im Kabinett Finnlands neue Regierung muss sparen","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"243","Abstimmung über Homo-Ehe Irland widerlegt überholte Klischees","","https://quantinum.com/example.org/kb/Nzz","2015-05-24T00:00:00.000Z","KVG","1",""
"244","Mysteriöses Computervirus in Berlin Andauernder Angriff auf den Bundestag","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"245","Der Nahe Osten, kurz erklärt Orientierung im Irrgarten","","https://quantinum.com/example.org/kb/Nzz","2015-04-29T00:00:00.000Z","KVG","1",""
"246","Revitalisierung der Europäischen Union Von der Krise zur Neuerfindung","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"247","Transformation in Osteuropa Die Rückkehr zum starken Staat","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"248","Das Modell Burundi Ein Dorn im Auge von Despoten","","https://quantinum.com/example.org/kb/Nzz","2015-05-18T00:00:00.000Z","KVG","1",""
"249","Stockende Verhandlungen mit Farc-Rebellen Frieden und Sühne in Kolumbien","","https://quantinum.com/example.org/kb/Nzz","2015-05-30T00:00:00.000Z","KVG","1",""
"250","Tricksende Südeuropäer Warum sie ihre Steuern nicht zahlen","","https://quantinum.com/example.org/kb/Nzz","2015-05-23T00:00:00.000Z","KVG","1",""
"251","Israel und die Aussöhnung mit Deutschland Unvollkommene Lösungen","","https://quantinum.com/example.org/kb/Nzz","2015-04-29T00:00:00.000Z","KVG","1",""
"252","Menschenhandel in Bangladesh Verkauft vom eigenen Mann","","https://quantinum.com/example.org/kb/Nzz","2015-05-30T00:00:00.000Z","KVG","1",""
"253","Aufgefallen Kreative Ambivalenz in Griechenland","","https://quantinum.com/example.org/kb/Nzz","2015-06-01T00:00:00.000Z","KVG","1",""
"254","Inselwelten Mit Robinson Crusoe auf den Seychellen","","https://quantinum.com/example.org/kb/Nzz","2015-06-04T00:00:00.000Z","KVG","1",""
"255","Vor 35 Jahren Mugabes erster Wahlsieg","","https://quantinum.com/example.org/kb/Nzz","2015-03-03T00:00:00.000Z","KVG","1",""
"256","Britisches Referendum Cameron putzt Klinken in Europas Hauptstädten","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"257","Regionalwahlen in Spanien Die Rache der Bürger","","https://quantinum.com/example.org/kb/Nzz","2015-05-25T00:00:00.000Z","KVG","1",""
"258","Landtagswahlen in Österreich Höhenflug der Freiheitlichen","","https://quantinum.com/example.org/kb/Nzz","2015-05-31T00:00:00.000Z","KVG","1",""
"259","60 Jahre Staatsvertrag Zwei Arten von Lebenslügen in Österreich","","https://quantinum.com/example.org/kb/Nzz","2015-05-16T00:00:00.000Z","KVG","1",""
"260","Wahlen in Bremen Ohrfeige für die SPD","","https://quantinum.com/example.org/kb/Nzz","2015-05-10T00:00:00.000Z","KVG","1",""
"261","Deutsche Rüstungsexporte Moral und Realpolitik","","https://quantinum.com/example.org/kb/Nzz","2015-05-12T00:00:00.000Z","KVG","1",""
"262","Spionageaffäre in Deutschland Merkels beharrliches Schweigen","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"263","Deutscher Geheimdienst unter Druck Spionageaffäre zieht immer weitere Kreise","","https://quantinum.com/example.org/kb/Nzz","2015-05-03T00:00:00.000Z","KVG","1",""
"264","Tarifeinheitsgesetz im Bundestag Berlin stärkt die grossen Gewerkschaften","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"265","Streit in der Alternative für Deutschland Beschleunigte Selbstzerstörung","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"266","Spionageaffäre in Deutschland Die SPD wittert ihre Chance","","https://quantinum.com/example.org/kb/Nzz","2015-05-05T00:00:00.000Z","KVG","1",""
"267","Spionageaffäre in Deutschland Eile und Weile im Bundestag","","https://quantinum.com/example.org/kb/Nzz","2015-05-07T00:00:00.000Z","KVG","1",""
"268","Mazedonische Massenproteste Kräftemessen in Skopje","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"269","Peinliche Pannenserie Harzige Reform der russischen Raumfahrt","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"270","EU-Gipfel in Riga Ost-Partnerschaft ohne klare Bekenntnisse","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"271","Russische Einreisesperren für EU-Politiker Moskauer Nadelstiche statt Paukenschläge","","https://quantinum.com/example.org/kb/Nzz","2015-05-31T00:00:00.000Z","KVG","1",""
"272","Serbisch-albanische Annäherung Sticheleien und Pragmatismus","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"273","Steigende Einwanderung in Grossbritannien Cameron greift wieder zu Rhetorik","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"274","Nach Banlieue-Unruhen Zehn Jahre für Freispruch","","https://quantinum.com/example.org/kb/Nzz","2015-05-18T00:00:00.000Z","KVG","1",""
"275","Cameron bei Merkel Auch die Verträge sind nicht tabu","","https://quantinum.com/example.org/kb/Nzz","2015-05-29T00:00:00.000Z","KVG","1",""
"276","115 Militärjets im Einsatz Grossmanöver in der Arktis","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"277","Krieg im Donbass Die Ukraine präsentiert gefangene Russen","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"278","Präsidentenwahl Politisches Erdbeben in Polen","","https://quantinum.com/example.org/kb/Nzz","2015-05-25T00:00:00.000Z","KVG","1",""
"279","Fragwürdige Praktiken in Berlin Lobby-Republik Deutschland","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"280","Nordkorea als unberechenbares Rätsel Schurkenstaat an der Schwelle zum Wandel","","https://quantinum.com/example.org/kb/Nzz","2015-04-29T00:00:00.000Z","KVG","1",""
"281","NZZ-Shop","","https://quantinum.com/example.org/kb/Nzz","2015-05-20T00:00:00.000Z","KVG","1",""
"282","Flüchtlinge auf hoher See Asiatisches Schwarz-Peter-Spiel","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"283","Russlands Provokationen im Baltikum Putins Spiel mit dem Krieg","","https://quantinum.com/example.org/kb/Nzz","2015-05-15T00:00:00.000Z","KVG","1",""
"284","Abstimmung in Irland Ehe für alle","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"285","Great Barrier Reef vorerst nicht auf roter Liste Das Korallenriff der Sorgen","","https://quantinum.com/example.org/kb/Nzz","2015-05-30T00:00:00.000Z","KVG","1",""
"286","Massengräber in Südostasien Das Grauen im Dschungel","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"287","Anschlag mit Giftgas vor 20 Jahren Nervengas in der Tokioter Metro","","https://quantinum.com/example.org/kb/Nzz","2015-03-20T00:00:00.000Z","KVG","1",""
"288","Show der Kandidaten Tango statt Debatten in Argentinien","","https://quantinum.com/example.org/kb/Nzz","2015-05-30T00:00:00.000Z","KVG","1",""
"289","Unfallstatistik in den USA Vom Gehen in abgelenktem Zustand","","https://quantinum.com/example.org/kb/Nzz","2015-06-03T00:00:00.000Z","KVG","1",""
"290","Verunsichertes Frankreich Diffuses Gefühl des Niedergangs","","https://quantinum.com/example.org/kb/Nzz","2015-04-29T00:00:00.000Z","KVG","1",""
"291","Vor 50 Jahren Attentat auf Malcolm X","","https://quantinum.com/example.org/kb/Nzz","2015-02-19T00:00:00.000Z","KVG","1",""
"292","Vor 40 Jahren Deutscher Terror in Stockholm","","https://quantinum.com/example.org/kb/Nzz","2015-04-23T00:00:00.000Z","KVG","1",""
"293","Pendler Leben in zwei Welten","","https://quantinum.com/example.org/kb/Nzz","2015-05-05T00:00:00.000Z","KVG","1",""
"294","Entschädigung sowjetischer Kriegsgefangener Späte Anerkennung eines grossen Leids","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"295","NZZ-Podium in Berlin Vergangenheit, die nicht vergeht","","https://quantinum.com/example.org/kb/Nzz","2015-05-22T00:00:00.000Z","KVG","1",""
"296","Spionageaffäre in Deutschland Berlin weist die NSA in die Schranken","","https://quantinum.com/example.org/kb/Nzz","2015-05-07T00:00:00.000Z","KVG","1",""
"297","Wahlen im kleinsten Bundesland Bremen sieht rot","","https://quantinum.com/example.org/kb/Nzz","2015-05-08T00:00:00.000Z","KVG","1",""
"298","«No-Spy»-Abkommen und Merkel Geburt einer neuen «Wahlkampf-Lüge»","","https://quantinum.com/example.org/kb/Nzz","2015-05-15T00:00:00.000Z","KVG","1",""
"299","Bewegung in der Parteienlandschaft Die Wahl in Bremen setzt Kräfte frei","","https://quantinum.com/example.org/kb/Nzz","2015-05-11T00:00:00.000Z","KVG","1",""
"300","NSA-Affäre Der Druck auf Merkel wächst","","https://quantinum.com/example.org/kb/Nzz","2015-05-01T00:00:00.000Z","KVG","1",""
"301","Vor dem G-7-Gipfel in Elmau Ein Tal im Belagerungszustand","","https://quantinum.com/example.org/kb/Nzz","2015-06-01T00:00:00.000Z","KVG","1",""
"302","Krise in Mazedonien Kräftemessen in Skopje","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"303","Eskalation in der Ukraine OSZE beobachtet Ausweitung der Kampfzone","","https://quantinum.com/example.org/kb/Nzz","2015-05-29T00:00:00.000Z","KVG","1",""
"304","Neustart des Ex-Präsidenten Georgiens in der Ukraine Saakaschwili wird Gouverneur","","https://quantinum.com/example.org/kb/Nzz","2015-05-31T00:00:00.000Z","KVG","1",""
"305","Heisses Eisen Asylpolitik Schwedens Rechtsnationale im Aufwind","","https://quantinum.com/example.org/kb/Nzz","2015-05-20T00:00:00.000Z","KVG","1",""
"306","Italien Renzi siegt und muss sich ärgern","","https://quantinum.com/example.org/kb/Nzz","2015-06-01T00:00:00.000Z","KVG","1",""
"307","Präsident Hollande ehrt Figuren der Résistance Republikanische Messe im Ruhmestempel der Nation","","https://quantinum.com/example.org/kb/Nzz","2015-05-27T00:00:00.000Z","KVG","1",""
"308","Pharaonische Projekte Valencia – Hauptstadt des Grössenwahns","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"309","Überwindung der Teilung Zusammenrücken auf Zypern","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"310","Polens Aussenpolitik Akzentverschiebung ohne Kursänderung","","https://quantinum.com/example.org/kb/Nzz","2015-05-26T00:00:00.000Z","KVG","1",""
"311","Kurs in Richtung EU Georgien in der Warteschleife","","https://quantinum.com/example.org/kb/Nzz","2015-05-21T00:00:00.000Z","KVG","1",""
"312","Test für Italiens Saubermann Ein Verurteilter steht auf Renzis Liste","","https://quantinum.com/example.org/kb/Nzz","2015-05-31T00:00:00.000Z","KVG","1",""
"313","Wahlen in Spanien Herber Rückschlag für Rajoy","","https://quantinum.com/example.org/kb/Nzz","2015-05-25T00:00:00.000Z","KVG","1",""
"314","Schulangst in Deutschland Kinderseelen in Panik","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"315","Bürokratie, Misswirtschaft und Klientelismus Frankreich, ein Schurkenstaat?","","https://quantinum.com/example.org/kb/Nzz","2015-05-28T00:00:00.000Z","KVG","1",""
"316","Richtungsstreit in der AfD Konservative Leere","","https://quantinum.com/example.org/kb/Nzz","2015-05-19T00:00:00.000Z","KVG","1",""
"317","Polnische Präsidentschaftswahlen Ein Denkzettel der Jugend","","https://quantinum.com/example.org/kb/Nzz","2015-05-25T00:00:00.000Z","KVG","1",""
"318","Krise in Mazedonien Vorgezogene Neuwahlen nach EU-Vermittlung","","https://quantinum.com/example.org/kb/Nzz","2015-06-03T00:00:00.000Z","KVG","1",""
"319","Test offenbart mangelhafte Kontrollen Trügerische Sicherheit an US-Flughäfen","","https://quantinum.com/example.org/kb/Nzz","2015-06-02T00:00:00.000Z","KVG","1",""
"320","Keine Neuansteckungen mehr Liberia hat die Ebola-Seuche besiegt","","https://quantinum.com/example.org/kb/Nzz","2015-05-10T00:00:00.000Z","KVG","1",""
"321","Nigerias Hauptstadt aus der Retorte Abuja – Stadt der Planträume","","https://quantinum.com/example.org/kb/Nzz","2015-05-24T00:00:00.000Z","KVG","1",""
"322","Grün in Baden-Württemberg Der weite Weg ins grüne Paradies","","https://quantinum.com/example.org/kb/Nzz","2015-06-02T00:00:00.000Z","KVG","1",""
"323","Suche nach Verteilschlüssel in der EU Feilschen um Asylbewerber","","https://quantinum.com/example.org/kb/Nzz","2015-06-01T00:00:00.000Z","KVG","1",""
"324","Misshandelte Indianer-Kinder Kanadas düstere Vergangenheit","","https://quantinum.com/example.org/kb/Nzz","2015-06-04T00:00:00.000Z","KVG","1",""
"325","Keine Friedensgespräche Die Hoffnungen auf Frieden in Jemen schwinden","","https://quantinum.com/example.org/kb/Nzz","2015-05-29T00:00:00.000Z","KVG","1",""
"326","Pariser Konferenz Schwarzpeterspiel der Anti-Jihadisten","","https://quantinum.com/example.org/kb/Nzz","2015-06-03T00:00:00.000Z","KVG","1",""
"327","Pause für die NSA US-Senat lässt Spähprogramm vorläufig auslaufen","","https://quantinum.com/example.org/kb/Nzz","2015-06-01T00:00:00.000Z","KVG","1",""
"328","Bildschirmschoner","","https://quantinum.com/example.org/kb/Nzz","2014-09-16T00:00:00.000Z","KVG","1",""
"329","Hervé Barmasse «Für mich ist das Matterhorn Teil der Familie»","","https://quantinum.com/example.org/kb/Nzz","2015-06-05T00:00:00.000Z","KVG","1",""
"330","Frisch vom Markt Knackige Knolle","","https://quantinum.com/example.org/kb/Nzz","2015-06-02T00:00:00.000Z","KVG","1",""
"331","Weltbestes Restaurant Katalanisches «Roca» zum Sieger gekürt","","https://quantinum.com/example.org/kb/Nzz","2015-06-03T00:00:00.000Z","KVG","1",""
"332","Tipp der Woche Zu Besuch bei alten Damen","","https://quantinum.com/example.org/kb/Nzz","2015-05-29T00:00:00.000Z","KVG","1",""
"333","Der Hegau: lebendiges Brauchtum und hübsche Stadtansichten Zwischen Vulkankegeln und Bodensee","","https://quantinum.com/example.org/kb/Nzz","2015-06-05T00:00:00.000Z","KVG","1",""
"334","Preisdifferenzen zum Ausland Jetzt kostet der Deo schon das Doppelte","","https://quantinum.com/example.org/kb/Nzz","2015-05-31T00:00:00.000Z","KVG","1",""
"335","Leihmutterschaft Selber schuld, wer unfreiwillig kinderlos bleibt","","https://quantinum.com/example.org/kb/Nzz","2015-06-03T00:00:00.000Z","KVG","1",""
"336","Zerstörte Denkmäler 1945 Berlin Mitte nach dem Luftkrieg","","https://quantinum.com/example.org/kb/Nzz","2015-05-10T00:00:00.000Z","KVG","1",""
"337","Militärischer Sieg über Hitler Der Untergang der deutschen Wehrmacht","","https://quantinum.com/example.org/kb/Nzz","2015-05-09T00:00:00.000Z","KVG","1",""
"338","Fifa-Krise WM 2022: Australische Polizei ermittelt wegen Korruptionsvorwürfen","","https://quantinum.com/example.org/kb/Nzz","2015-06-04T00:00:00.000Z","KVG","1",""
"339","Fifa-Krise Fifa kommt nicht zur Ruhe","","https://quantinum.com/example.org/kb/Nzz","2015-06-04T00:00:00.000Z","KVG","1",""
